0.643613,0.6153256363636364,0.5117555909090908
0.9192031818181818,0.8827208181818182,0.7970745454545454
0.3680228181818182,0.34793045454545457,0.2264366363636363
0.13449485714285714,0.4379257142857143,0.21170085714285714
0.9192031818181818,0.8827208181818182,0.7970745454545454
0.7766967499999999,0.19043875,0.25222425
0.7506493333333333,0.07030266666666662,0.2502333333333333
0.739464,0.682151,0.35149775
0.08810716666666663,0.3561515,0.23118916666666667
0.9356709999999999,0.9400825555555555,0.8571996666666666
0.24264249999999998,0.829972,0.29738549999999997
0.848345,0.600011,0.4370733333333333
0.09123579999999998,0.2811072,0.177427
0.9356709999999999,0.9400825555555555,0.8571996666666666
0.7506493333333333,0.07030266666666662,0.2502333333333333
0.11464249999999998,0.526401,0.5372115
0.9356709999999999,0.9400825555555555,0.8571996666666666
0.7506493333333333,0.07030266666666662,0.2502333333333333
0.412821,0.928571,0.094771
0.848345,0.600011,0.4370733333333333
0.07483949999999995,0.27102675,0.07817799999999997
0.412821,0.928571,0.094771
0.848345,0.600011,0.4370733333333333
0.07483949999999995,0.27102675,0.07817799999999997
0.9356709999999999,0.9400825555555555,0.8571996666666666
0.546252,0.07189500000000004,0.5
0.852848,0.06950650000000003,0.12534999999999996
0.11464249999999998,0.526401,0.5372115
0.412821,0.928571,0.094771
0.9820416249999999,0.9487693749999999,0.852584875
0.546252,0.07189500000000004,0.5
0.07483949999999995,0.27102675,0.07817799999999997
0.848345,0.600011,0.4370733333333333
0.852848,0.06950650000000003,0.12534999999999996
0.11464249999999998,0.526401,0.5372115
0.564706,0.870588,0.894118
0.11464249999999998,0.526401,0.5372115
0.9686276666666667,0.979962,0.698396
0.852848,0.06950650000000003,0.12534999999999996
0.07483949999999995,0.27102675,0.07817799999999997
0.848345,0.600011,0.4370733333333333
0.9900899999999999,0.9300538,0.9450982
0.546252,0.07189500000000004,0.5
0.412821,0.928571,0.094771
0.564706,0.870588,0.894118
0.156821,0.321429,0.574423
0.9686276666666667,0.979962,0.698396
0.852848,0.06950650000000003,0.12534999999999996
0.07483949999999995,0.27102675,0.07817799999999997
0.848345,0.600011,0.4370733333333333
0.9900899999999999,0.9300538,0.9450982
0.546252,0.07189500000000004,0.5
0.412821,0.928571,0.094771
0.564706,0.870588,0.894118
0.07246399999999997,0.731373,0.5
